state,district,soil type,crop,n,p,k,temperature,humidity,rainfall,recommendation,accuracy,yield
Kerala,Palakkad,Clay Soil,Maize,77.7503528518696,57.62417200062046,107.14387395422719,24.23816042725506,64.27968511357032,876.7530114325994,Maize,90.87519674408476,2976.770842979625
Karnataka,Mysuru,Black Soil,Cotton,90.89139144146213,60.22678657611094,51.6410269974199,32.92063105317512,69.5117392817107,820.7938871521532,Cotton,86.17469964961927,2017.5959123416342
Tamil Nadu,Erode,Red Soil,Wheat,97.39688514448451,49.469603990938,41.19868173577229,22.00770419573337,53.1290922950282,528.3109334659853,Wheat,89.9694917088855,3828.5123987465377
Andhra Pradesh,Ongole,Red Soil,Rice,77.33726179573814,37.861956912760576,49.883265811540696,27.4608127765652,78.81705002921343,1273.7927736666506,Rice,95.06888516237487,4282.777877289438
Maharashtra,Nashik,Sandy Soil,Maize,100.94286822238442,52.513747874731195,100.73706529191618,24.23530393594551,66.86794067878176,741.3962320052158,Maize,89.64488272230686,3111.8911899776713
Gujarat,Surat,Red Soil,Sugarcane,82.1978833995911,68.48729064778054,23.29865304528501,27.415313787392762,83.2086558957185,1015.4553490144843,Sugarcane,85.53240745668845,5487.490411199923
Karnataka,Mysuru,Red Soil,Millet,60.47390024473663,30.52737997315638,71.2051733353619,27.30012646548338,57.44972864756535,534.7668016005268,Millet,85.79958506319414,1528.18460078057
Maharashtra,Pune,Alluvial Soil,Rice,111.31059366996715,32.23120668938761,53.55874876590276,25.2224220145703,77.63086797190395,1322.2089819711837,Rice,86.15171605929652,3199.494105604444
Tamil Nadu,Coimbatore,Sandy Soil,Groundnut,41.83658698135604,50.49570500490817,86.18695166885621,23.037451996850926,74.5636684270746,894.4418321072588,Groundnut,87.25595171966074,1802.3841601098432
Tamil Nadu,Coimbatore,Alluvial Soil,Rice,83.61362890848561,31.839335490329734,74.02563537004076,21.559502711163542,83.34240070011316,1416.0192269747563,Rice,98.63989450612779,3500.767006804529
Gujarat,Vadodara,Black Soil,Wheat,94.41307645577504,44.56432631667543,42.794111651284986,20.403643344949266,52.310263958778876,541.2811413583701,Wheat,94.68138154038438,3236.108005197913
Karnataka,Mysuru,Alluvial Soil,Cotton,77.9048709156665,52.07606665295862,33.04503198577146,29.631481134538227,67.84812442678759,609.050363731857,Cotton,93.92307088231426,2328.944844637914
Gujarat,Ahmedabad,Red Soil,Wheat,121.62720842955791,48.63073208603514,34.60217467894037,18.973626557692455,53.00070587003384,844.7039210369585,Wheat,86.86967461067593,2716.7172424310766
Maharashtra,Pune,Black Soil,Cotton,80.78035071284577,53.69572281526644,59.41943043824253,29.44326448511749,52.370336996261976,632.9935486967613,Cotton,98.47045291590545,2402.8602713965024
Maharashtra,Nagpur,Red Soil,Rice,70.2859574305028,31.461258484640975,69.28462013484292,29.636297548352296,82.06590180810767,998.9773423636348,Rice,96.01491896980927,3678.0146487060147
Maharashtra,Pune,Sandy Soil,Groundnut,42.35826546207691,39.957257886792064,70.22845876763907,22.373925342382407,69.23883816018821,427.90141610181246,Groundnut,86.57698706909045,2230.7384154726788
Kerala,Palakkad,Sandy Soil,Sugarcane,105.48327838170695,63.026262567251706,30.683840416833476,30.47212849700066,87.05602673069139,1531.6508474197594,Sugarcane,87.62411036712881,4546.322123754949
Tamil Nadu,Madurai,Sandy Soil,Sugarcane,84.15688767389742,61.018605705286355,50.04966873909727,27.259412513511105,87.48930233469261,1273.253232745098,Sugarcane,89.9023781381557,5950.14965027955
Kerala,Palakkad,Sandy Soil,Wheat,115.43677014625314,45.02232708429179,23.38815390917984,24.183705441028334,47.96227743198851,626.5685558373441,Wheat,95.96682402842873,3039.435339696472
Maharashtra,Pune,Black Soil,Cotton,82.71540976893314,55.205879088383725,44.344966367037074,26.703837715182164,59.705467588074654,638.7966752324594,Cotton,96.784149882504,1961.9858599025204
Karnataka,Bengaluru,Black Soil,Cotton,93.5620365888358,49.00281541495188,39.43832826771718,27.862424940938265,60.60707215730148,1061.8058810528908,Cotton,95.96351610495945,2262.5435396261996
Maharashtra,Nashik,Red Soil,Millet,57.33846434070141,41.12955982264388,42.54138269482672,30.160338529899587,56.434664632753325,600.2599741439573,Millet,87.49013430204626,1508.3512722965897
Tamil Nadu,Madurai,Black Soil,Wheat,94.30587722798091,51.105599276318074,48.84106102974815,19.9492524839816,48.4602334352058,667.2212195120323,Wheat,90.44622025016722,2934.2743378957816
Karnataka,Tumkur,Sandy Soil,Sugarcane,110.1275479236489,54.82268436753459,25.8786439945577,31.364262897747402,75.03275841891471,1035.869455048063,Sugarcane,93.44241547917238,4760.3328584898
Kerala,Kozhikode,Sandy Soil,Groundnut,47.42106917792591,59.186552853933264,88.36951633990816,23.480091686618614,70.72930267049502,800.7047429642256,Groundnut,98.85147479107219,1877.3020437062933
Karnataka,Tumkur,Red Soil,Maize,81.85136973285405,51.717104982124084,80.42055563150272,22.48443294985067,63.76702348545744,722.072016506665,Maize,94.25521664969051,3362.062535721477
Tamil Nadu,Erode,Clay Soil,Wheat,129.5096763101792,41.327848781130896,50.92817489127954,22.87707722057295,63.90237287050124,669.2939648052775,Wheat,95.38738795116602,2865.2007944297666
Karnataka,Bengaluru,Sandy Soil,Rice,81.74555743454697,36.303938475794446,42.19166659443184,25.816724414988684,80.99878112192519,1022.2008308949208,Rice,96.86826053451588,3690.4447908222987
Karnataka,Mysuru,Black Soil,Maize,71.1338978336427,43.41854292441237,57.48250222642802,26.77669623580554,71.97552321139447,593.7832519480387,Maize,98.97062437246812,2604.7403355052306
Gujarat,Vadodara,Red Soil,Wheat,109.58981541769928,40.540950045585326,43.13776702184687,21.17745081346306,57.618803605577035,624.4394435794418,Wheat,87.21886537336272,3806.0647741643807
Karnataka,Tumkur,Clay Soil,Maize,66.77466923069088,41.03745309124635,81.96463805558588,28.881257840790575,68.50843854887506,782.838371450567,Maize,94.08347985406601,2729.1950742835706
Maharashtra,Nagpur,Red Soil,Cotton,74.48416247393473,48.35054013673122,52.792941192569856,27.04658837274528,63.27486982164372,738.7355286657844,Cotton,94.22469277191138,2466.688775811491
Andhra Pradesh,Nellore,Sandy Soil,Millet,59.51643722233998,33.07538816645858,54.09052722607978,29.610691566682934,51.288930954877976,610.4871177942753,Millet,94.2642531544759,1560.5593612778257
Tamil Nadu,Coimbatore,Red Soil,Millet,74.13248416401589,34.203198056354886,42.05956474491917,30.217505136256072,61.44043063486958,305.6920306261649,Millet,97.41453443818938,1607.4157643065282
Maharashtra,Nagpur,Clay Soil,Wheat,122.46644500463361,52.41570705944433,37.18534452884431,19.604187181496563,51.44750916250245,633.5920165070426,Wheat,86.14138112899688,2666.2228829564247
Maharashtra,Nagpur,Alluvial Soil,Maize,88.08311871296114,58.8015411970412,83.69920966755458,28.108573965996648,71.18213298954628,598.5145265034358,Maize,87.73954113704816,3434.131329725204
Karnataka,Tumkur,Alluvial Soil,Sugarcane,88.24525518433217,55.907630057827326,47.00703433383117,28.60719676873145,75.7648938910495,1028.9662915221909,Sugarcane,87.98565396895017,5557.736454685399
Gujarat,Surat,Black Soil,Cotton,67.70935284571777,55.72128453855828,34.61810922909421,34.10855235719044,54.77922811010137,851.5153235147021,Cotton,98.3287831566512,2313.107493593115
Andhra Pradesh,Guntur,Black Soil,Rice,84.89668534073877,36.97039995029574,41.69215826355704,27.31511625554195,76.53526845765936,1092.9088219976818,Rice,89.36546689006873,3113.238905924724
Andhra Pradesh,Nellore,Alluvial Soil,Sugarcane,118.3676643167836,64.73734930337994,38.98254878634183,32.618220922443044,73.72467002180834,1229.6870037024282,Sugarcane,87.22428348062067,4578.797155330239
Kerala,Thrissur,Red Soil,Wheat,115.00442594536821,40.101148515559906,41.26435408302272,26.812138328985572,51.174138663974546,689.9023000272409,Wheat,90.53329146805135,3462.3241653107357
Kerala,Thrissur,Alluvial Soil,Rice,72.84235220240349,44.22958840742103,78.55983039220148,23.540681576191783,85.6141038029235,1281.9044458849685,Rice,98.97458693315828,3719.1992066686553
Kerala,Kozhikode,Red Soil,Sugarcane,86.6484217268837,61.781787503457096,28.87006487497566,28.293058843209078,79.98395893046249,1328.6818148149657,Sugarcane,88.19014956315868,4554.903607830001
Maharashtra,Pune,Alluvial Soil,Sugarcane,97.37319880199537,44.424004900725194,59.622646488855935,31.16903240671199,79.99667010459657,1296.2713179980199,Sugarcane,94.47078210849673,5532.47904750992
Maharashtra,Nagpur,Clay Soil,Maize,110.67657807883204,65.12056238848865,95.95775707193349,24.782362337656625,60.95196846473754,519.9444664852552,Maize,98.18563236652733,2710.1193202296704
Maharashtra,Pune,Clay Soil,Millet,60.735399220896696,41.11521685994473,45.94828198035717,32.00337672702004,54.891777865893246,538.669559757675,Millet,91.49350464437192,1133.8118035203665
Andhra Pradesh,Guntur,Black Soil,Millet,48.50032976227479,29.454938463029393,24.46568150917226,30.265719347980813,46.24847048245864,724.1566514115275,Millet,97.4244662563455,1209.5167765114365
Karnataka,Tumkur,Sandy Soil,Millet,41.422387447204976,37.64339553472836,45.99994171917186,31.344220126931198,51.59379502218037,763.1583976141578,Millet,86.6062077169319,1242.7644011940124
Tamil Nadu,Coimbatore,Sandy Soil,Wheat,88.9772077151215,51.94107797209174,38.35079098763353,23.47485534247384,49.050894125604344,557.0294371301667,Wheat,90.96152534273344,3906.904254911706
Tamil Nadu,Madurai,Alluvial Soil,Rice,65.91814697792785,33.388788072999894,44.988345372762154,25.211701771259975,74.28876551897949,1290.3722343586394,Rice,85.94952952997919,3859.425606912917
Kerala,Thrissur,Clay Soil,Millet,52.94863649913833,46.795912488811325,50.23758033276763,30.20436978201549,57.87317561913765,563.3490076496842,Millet,89.40645184277938,1673.6103251138775
Andhra Pradesh,Nellore,Clay Soil,Maize,106.41871015194344,50.222183235362365,71.67509541080153,23.17425670299268,60.61414025914762,879.1842565554639,Maize,97.96632857717124,3018.7947681958212
Tamil Nadu,Salem,Sandy Soil,Cotton,75.02225519507927,46.925896558055214,71.17555805828113,30.47741260579567,62.401969811659825,718.4623488329228,Cotton,93.66677954285207,2363.937927791511
Maharashtra,Nagpur,Sandy Soil,Rice,100.28172284653142,32.394741227847064,36.17880576436263,27.805840396375174,88.60599823750408,1262.7554815836786,Rice,87.36239527986481,4387.936308735161
Tamil Nadu,Coimbatore,Clay Soil,Rice,84.0855394861489,25.54360775667007,48.27370543399489,21.79059873923702,72.81748085851343,1016.3906410387706,Rice,86.70599417219027,3976.850353951849
Kerala,Kozhikode,Clay Soil,Maize,103.36816546617291,54.62483820118364,73.20674817962627,23.78989279047655,55.39864349960301,578.6132589201522,Maize,87.13662154497091,3101.4380255970023
Tamil Nadu,Madurai,Red Soil,Millet,75.5265286969867,30.057284785757318,31.470688765574582,27.18746645050361,56.91491061294757,491.418777950067,Millet,92.62979630136859,1209.0086027984203
Maharashtra,Nagpur,Sandy Soil,Groundnut,26.884771926479797,48.29376913275517,80.42956405288365,24.98892959578928,56.59170281513842,523.2969737834437,Groundnut,86.62249483490186,2119.0904143085218
Tamil Nadu,Coimbatore,Black Soil,Cotton,96.92122834944601,57.57868735143464,52.2913887573436,26.965227061630415,66.62306856848183,769.7160197214221,Cotton,95.62198845646257,1739.1818659063563
Maharashtra,Nashik,Black Soil,Cotton,76.12756714801681,66.43314508385978,28.75250235689311,32.33792405432746,58.67166851150281,864.4186389955381,Cotton,88.19357407291602,1909.3989883297945
Kerala,Thrissur,Black Soil,Sugarcane,83.72053036090449,51.46472216143204,40.465982968544836,28.774464607908683,86.81507936482984,1263.4075941696083,Sugarcane,98.5248037835997,4618.63927265081
Andhra Pradesh,Guntur,Alluvial Soil,Cotton,58.05004120917406,59.864548587275685,31.579157258289726,33.04165544660306,53.68343932512175,637.3534847089586,Cotton,97.83068979799842,1950.5378503758568
Karnataka,Mysuru,Red Soil,Maize,90.82384659686065,44.558593144835974,60.70136136786752,21.426136958813448,59.83253253243873,683.5901054702323,Maize,92.43571502670613,2840.353602333509
Maharashtra,Nagpur,Red Soil,Millet,80.66460961347391,22.70700126533146,53.82968907326965,27.452584744423415,56.910819118047684,316.4417542603202,Millet,92.51689023937757,1124.1082301230156
Kerala,Palakkad,Clay Soil,Sugarcane,93.13156136713553,58.62830412918371,31.41076167671517,29.954178698318504,72.64488071946386,1440.3455094696951,Sugarcane,93.51111443084852,4770.399559818699
Gujarat,Ahmedabad,Alluvial Soil,Rice,110.58545132705484,34.72401727086393,53.62967435512216,19.93073393197325,78.14338448214491,1240.5604085711968,Rice,93.53965621484554,4199.617591805694
Karnataka,Tumkur,Red Soil,Groundnut,53.29104562816397,40.72055482935269,94.55891433559438,25.673978081302828,72.35507043858007,678.1621721250251,Groundnut,98.94357957503368,1544.3450300014688
Karnataka,Tumkur,Alluvial Soil,Rice,73.24107806336137,34.88367856339259,42.192269810623145,27.608786716651544,87.9951988819257,1209.8938865896637,Rice,98.83912482757384,4151.491229936134
Andhra Pradesh,Guntur,Black Soil,Cotton,81.75944594276197,55.42698104644961,71.52605591087821,28.19753630942359,64.83075918343059,968.7584104878872,Cotton,87.10449628127432,1852.4846692045046
Gujarat,Surat,Alluvial Soil,Wheat,97.54650472975703,30.738622224569944,37.06418555439298,24.917772550053506,48.798081509345124,523.5060782383393,Wheat,95.16367769615555,3528.51705547948
Andhra Pradesh,Nellore,Alluvial Soil,Rice,87.58004522377873,23.277452263121372,34.95285877752057,21.383776820836935,77.53998598410142,1175.5675035093764,Rice,88.85948262863162,3553.418930488842
Tamil Nadu,Coimbatore,Sandy Soil,Wheat,112.51244427646246,41.95601190284054,59.80756434985444,21.927333991407757,51.52717690070344,511.5632223795179,Wheat,87.08654508398575,3601.1470727083915
Gujarat,Vadodara,Red Soil,Sugarcane,94.34189516837586,67.08044410619605,32.90849535038361,30.65179782876885,76.9804464217408,1344.8855227461793,Sugarcane,86.93488823609005,5090.480211977808
Gujarat,Vadodara,Clay Soil,Maize,93.63155549645549,38.6192770093351,105.68327549035857,24.274326709706646,55.33023958705438,775.9231881007605,Maize,94.89074940678074,2674.058424280443
Karnataka,Mysuru,Alluvial Soil,Rice,75.98701285739972,27.561084334241688,63.70575779549961,24.472436412967035,83.75543938503344,1148.5034616593584,Rice,92.5661642176679,3296.848283683086
Kerala,Kozhikode,Clay Soil,Groundnut,38.86603717894124,55.28478670707502,75.33423983722761,22.97795240205849,69.0807105721639,702.7081635244573,Groundnut,91.2368969526103,2298.7921728030847
Karnataka,Bengaluru,Alluvial Soil,Rice,91.13409663656476,39.92792575700854,49.063460724174455,24.778085218874775,88.10061567964871,1116.05489575586,Rice,97.81827338001126,4025.5431735689967
Maharashtra,Nagpur,Red Soil,Groundnut,33.77079677514455,45.393126498351705,75.05773244503288,22.26288967875434,77.44800404327495,679.8392692981934,Groundnut,95.43807144663366,2317.871718385452
Andhra Pradesh,Nellore,Sandy Soil,Cotton,60.05875364873576,66.3071724741518,34.17378828360211,30.223331695623425,54.389963841828944,844.4586722971978,Cotton,97.485129530042,2477.221368746944
Gujarat,Vadodara,Clay Soil,Sugarcane,103.92145342758187,53.47902890830711,52.38516134323618,28.750724741918702,72.14796464216202,1089.5001098943385,Sugarcane,94.34556546365982,5238.671498569141
Andhra Pradesh,Guntur,Clay Soil,Rice,89.27198145598936,30.923870314274797,66.47757267152224,22.356353295054458,89.1059114205051,1207.816713155034,Rice,94.0434807784871,3680.874103830643
Karnataka,Tumkur,Alluvial Soil,Rice,70.38707849251891,41.22823781846087,63.53649384056841,23.648044054146258,83.85917276602817,1221.6131326006541,Rice,92.30499558554513,3793.440746853787
Maharashtra,Pune,Clay Soil,Millet,53.360903525959785,36.707859624659264,71.05110622911374,30.102872617242085,56.253107044112134,589.068657012549,Millet,92.26097948349519,1043.7002683832998
Andhra Pradesh,Ongole,Black Soil,Maize,71.35850870145035,43.62803508183738,78.50657943155889,29.690132917504755,62.355178725986235,838.8296638896466,Maize,96.3379658208792,2518.181014729079
Gujarat,Ahmedabad,Red Soil,Millet,50.05029575222773,26.292326539362428,26.71579921628201,25.10826516218664,50.578025670549195,587.5816864235063,Millet,89.90836561119379,1008.6164621124791
Gujarat,Vadodara,Black Soil,Cotton,97.54799727281622,59.78032832061863,48.70442723720967,24.285348802799653,66.13114197961377,761.3278442334546,Cotton,93.53051959595228,1889.6726593337237
Karnataka,Tumkur,Clay Soil,Sugarcane,84.18316862311474,63.506997994053734,37.01634702392877,31.283563149251535,79.22352571574224,1177.0065544722415,Sugarcane,88.87463912615854,5863.056242608865
Kerala,Thrissur,Clay Soil,Wheat,106.99325438949569,54.298085865169426,46.880548741279256,19.797744966894065,59.54133435608165,608.4376223667939,Wheat,96.59936006470124,2847.4502712163976
Karnataka,Bengaluru,Sandy Soil,Maize,92.98256456739671,58.11644646459205,93.41640675730636,22.59327243370452,68.3031749020222,830.644865674506,Maize,95.81757307748245,2909.809180414092
Tamil Nadu,Salem,Sandy Soil,Wheat,103.73633899724469,57.85165296225143,47.782649035959054,22.306507355991428,60.822654048977824,688.4768101555464,Wheat,92.480424796825,2622.093456311912
Andhra Pradesh,Ongole,Red Soil,Rice,60.60379763837818,24.377183444395104,69.65369482692209,23.19742036481532,77.2972031397334,1324.3521262228717,Rice,86.96451321439386,3699.518063226472
Gujarat,Ahmedabad,Sandy Soil,Sugarcane,91.88433048608798,53.09637687948826,20.839081628736302,29.8589931407179,83.66210812403008,924.4161023809345,Sugarcane,95.33762209842635,5260.566916379769
Maharashtra,Nagpur,Alluvial Soil,Rice,73.20197956498109,36.254591611168514,58.945724250617744,23.99541303034693,80.24567066275485,1405.5099623803153,Rice,87.45285019391555,3970.799494966825
Tamil Nadu,Madurai,Black Soil,Maize,84.5609498457384,62.4172273126694,73.30290990436818,26.056425571126603,60.02409096537491,799.8516635168966,Maize,89.44380577820814,3487.471654333348
Tamil Nadu,Salem,Alluvial Soil,Cotton,68.21473604710644,50.15498402554922,36.56254812983343,29.6123873509198,68.64570685599122,627.4997752443712,Cotton,98.33214404979178,2418.363635701199
Karnataka,Mysuru,Red Soil,Rice,86.97554945419049,41.71639380094862,59.07130612518317,20.664472533419747,75.91286627246768,1169.2189007815794,Rice,97.23027329632697,3413.254321249522
Kerala,Kozhikode,Sandy Soil,Millet,46.830563945675024,37.140096615583,28.080671377658252,29.410122436743734,64.04464726043543,684.4121047175911,Millet,93.71615564895218,1209.6136422259126
Tamil Nadu,Coimbatore,Black Soil,Cotton,90.65984476444291,52.62760380045053,55.02977927810147,30.349248430743938,57.96863044645126,739.5972361926811,Cotton,85.22885782312386,1985.4794813664982
Gujarat,Surat,Alluvial Soil,Millet,48.56966207195049,37.029034963200104,30.371157021879082,29.928050543453203,46.71900309795768,309.5605880141512,Millet,97.76134816739922,1079.4209449079133
Maharashtra,Pune,Red Soil,Maize,100.32909017736047,60.754884993891274,56.737631671860456,25.12767639303653,57.295696423169204,879.9754388862663,Maize,97.99843945048127,3156.0574616170106
Maharashtra,Nagpur,Alluvial Soil,Sugarcane,94.41791742628362,47.55016695649371,28.63114903791147,28.296870809424263,77.43942162429705,1092.8637106574943,Sugarcane,98.47164253812682,4579.139763868062
Tamil Nadu,Coimbatore,Alluvial Soil,Sugarcane,90.0730253214067,43.88549857383016,38.37890575709392,32.09567861270971,75.69745252185457,1127.195891736267,Sugarcane,85.77654515444185,5627.159608589236
Andhra Pradesh,Ongole,Black Soil,Wheat,96.43928958726306,30.04856235453228,33.88471634944318,18.3973775418002,48.293336424172374,485.25657442310813,Wheat,85.8516933784739,3896.297067810613
Karnataka,Tumkur,Red Soil,Wheat,101.00505108469086,41.353358549726174,30.282438089053603,21.205900207618733,52.930232621367445,574.5440034737902,Wheat,87.83117461134648,3199.926102428023
Karnataka,Mysuru,Red Soil,Cotton,88.20838183650335,53.36808774868017,24.431240688378132,29.590085069520207,52.7212772929813,630.0238592433452,Cotton,96.61874115725979,2081.0608158548785
Tamil Nadu,Erode,Black Soil,Sugarcane,71.88113060016587,48.83698954023233,37.387376465505,29.856963650035055,76.2852436333674,898.5598856385616,Sugarcane,85.4658823848201,5328.572004220781
Gujarat,Surat,Sandy Soil,Millet,38.72894458064413,38.931187017836756,65.73156961257543,28.77765793928163,57.117852439104006,637.5922493481573,Millet,90.8028590902211,1359.662120713472
Gujarat,Surat,Clay Soil,Millet,65.40628610483579,28.015494873115912,64.79941989826526,27.356932860121873,69.66530378907261,762.0117953591623,Millet,93.38946918419106,1598.1449219333629
Tamil Nadu,Coimbatore,Clay Soil,Cotton,62.48384768947857,63.17356624796145,55.519800926184274,25.856536298263062,61.799725692474055,801.0325487217342,Cotton,93.0158397575183,2263.4848683938944
Maharashtra,Nashik,Clay Soil,Sugarcane,78.65026115069057,46.77630540541077,62.0321327388199,27.504183626638188,75.02088413884286,1362.2894675706646,Sugarcane,96.99850869139595,5481.95308516386
Maharashtra,Pune,Clay Soil,Sugarcane,84.03679533302818,41.328083491511634,32.97372292694345,26.15669511401854,77.26859741238273,1157.1283385582012,Sugarcane,89.97387401902095,4823.291927758261
Andhra Pradesh,Ongole,Clay Soil,Maize,79.30326072766864,48.29644970963747,81.43102932956361,26.64427643678249,60.32297503246237,811.1831600780862,Maize,85.47586560545113,3495.857438310642
Kerala,Palakkad,Alluvial Soil,Rice,72.7303471092514,24.06053644568051,53.067062774267434,27.43429344952773,78.34303941638775,1189.9706846690567,Rice,94.22370960601938,4288.496444789002
Karnataka,Mysuru,Alluvial Soil,Rice,86.02372530477635,35.86976622851863,58.35735849777808,20.512137380257762,89.99847721597385,1024.363021548304,Rice,97.20188360964207,3055.499557067878
Andhra Pradesh,Guntur,Clay Soil,Wheat,102.77974723741437,40.662461498276016,38.939567992209206,15.505685110426231,49.77924031019645,820.1601061405793,Wheat,95.60316770301391,3111.451256058686
Andhra Pradesh,Ongole,Red Soil,Millet,60.65168691678714,22.588404364760656,30.495044023647985,28.321332543185648,53.061125819468174,738.9110096131858,Millet,90.59753277873064,1141.8159546273596
Tamil Nadu,Coimbatore,Black Soil,Cotton,70.15930236087691,53.31573861811839,66.79800633425342,30.256110342654083,72.41547700368196,777.3603160796282,Cotton,92.7877337472254,1529.6918261126698
Kerala,Kozhikode,Black Soil,Cotton,93.77957500173932,46.96450215637424,29.521937162839578,25.89775948374872,60.4516266062688,844.9771346098303,Cotton,85.61844146370323,1996.079880116928
Kerala,Kozhikode,Red Soil,Millet,53.93108101629119,36.35234799167688,52.79905061765047,27.27820627083594,44.099860039229526,370.5616941832304,Millet,94.94692993080051,1297.857691219521
Maharashtra,Nashik,Red Soil,Millet,50.279015503327344,32.57761350706902,46.98270934038101,26.225567988092312,63.01742810481399,485.09083242148654,Millet,96.26099275567263,1672.8055835588314
Gujarat,Vadodara,Sandy Soil,Wheat,90.12696254047458,57.20622936234602,59.10581141661183,17.76749252009448,42.66955514952549,738.2572507412079,Wheat,91.09735895476608,3355.129058004427
Karnataka,Tumkur,Black Soil,Sugarcane,83.85487998279568,56.720903615019274,61.10960003354863,28.495566004745303,80.39133767130303,1392.567648903397,Sugarcane,97.42913912634106,5260.71043430003
Karnataka,Mysuru,Black Soil,Cotton,73.66131942940738,65.08212262626567,50.12997927540033,29.00675547201694,58.21797987719608,830.955381532176,Cotton,92.34354749189328,1914.0914728034859
Gujarat,Surat,Clay Soil,Rice,96.221963256386,32.134988532118605,51.48479650304114,20.1180269521263,84.22195366404748,1170.364244950882,Rice,90.09442217952893,4082.4724026134577
Kerala,Thrissur,Clay Soil,Sugarcane,96.18636212862079,61.527718630024296,32.67887087445305,32.53414106505584,77.70129332882999,1314.149870932937,Sugarcane,87.80736508093723,5345.80907551623
Kerala,Thrissur,Red Soil,Rice,82.09958047843523,44.18260729804725,30.447966292289443,20.608379504009704,71.78937255699942,1134.2838177615863,Rice,92.41094756221042,4431.924129065171
Andhra Pradesh,Ongole,Clay Soil,Sugarcane,97.67338037571349,47.99066789571655,23.140100742507087,30.56110938469837,81.55166331302175,1209.4536925119428,Sugarcane,94.56465769926277,5041.912947417726
Andhra Pradesh,Ongole,Clay Soil,Maize,76.61629748619158,67.25591929116648,100.121822396515,24.99250168244491,71.05493994365412,945.0832512496813,Maize,98.95467165011678,3499.681581521855
Kerala,Palakkad,Alluvial Soil,Rice,90.66254418500415,43.973877531751945,37.434801226026195,26.284903515512106,80.7749778941514,1168.4511001099484,Rice,87.67873936766304,3277.16413946407
Andhra Pradesh,Guntur,Sandy Soil,Millet,39.19660550300525,41.25273835341277,69.77112783506219,29.46933628019027,55.247240341552214,607.4250904383501,Millet,89.12099288271719,1173.4724878681811
Kerala,Kozhikode,Clay Soil,Rice,74.34672535535364,31.897621190131602,42.864318286318365,25.29144927317087,75.24498333060167,1264.5668806226613,Rice,96.56412950660545,4001.9340681527165
Kerala,Palakkad,Alluvial Soil,Rice,93.15801161836752,30.246439189864542,48.89740676394263,23.41179245851204,73.60815897147894,1246.816365159419,Rice,96.43285137610359,4196.473470851426
Kerala,Kozhikode,Alluvial Soil,Maize,91.63029074001662,39.950736421073415,87.75999133857205,23.265076420811607,72.60357357535119,636.6560960403959,Maize,86.40453739173687,2600.6270439646587
Karnataka,Bengaluru,Red Soil,Cotton,80.97431569142,57.250298918697126,25.579469730679072,28.95927300574909,54.97379503635234,705.0712200826515,Cotton,94.41827615220014,2267.3171321534614
Tamil Nadu,Salem,Alluvial Soil,Rice,95.06031796386574,30.42693179237017,73.16299739308764,23.005231677494304,84.48881299342142,1301.3508899967992,Rice,94.49168785625602,4127.55060104063
Andhra Pradesh,Nellore,Alluvial Soil,Rice,105.7858584470141,33.73751262469926,39.01521246404033,24.027190401793266,76.48911685426457,1278.5807389091228,Rice,94.11332002235774,3785.1933624118765
Tamil Nadu,Salem,Red Soil,Millet,62.052842705270464,36.59516205404594,61.31571571913513,31.773450195178746,69.35713709641342,416.5528500320426,Millet,90.3097916379313,1338.333286938299
Andhra Pradesh,Guntur,Alluvial Soil,Rice,100.60097393549401,33.49805192956546,63.37039818275706,27.52902670257066,78.46435306228528,1297.8368185257007,Rice,98.82653484602339,3720.449480350437
Gujarat,Vadodara,Black Soil,Wheat,110.11355050895152,45.544220649476884,14.056723568466435,20.053973365946575,38.71156555585867,528.4689012632839,Wheat,88.61034918184417,2948.5703537438244
Maharashtra,Nashik,Black Soil,Cotton,65.8278182933657,67.66456746197791,41.95003986664431,33.726836607639086,54.678763411972376,1051.8920501061405,Cotton,85.6664219234613,1961.1861512727428
Karnataka,Tumkur,Clay Soil,Millet,68.44329617973614,45.238209769761475,55.67417140704516,24.186950957242377,57.07395548627149,780.6992383728218,Millet,90.20523678294028,1283.7031447243285
Tamil Nadu,Madurai,Sandy Soil,Rice,87.64400851824682,33.94581196652385,28.34872655616006,22.11429511625324,83.46635638331473,1178.0908534265034,Rice,98.51770842029764,3636.791973438905
Kerala,Thrissur,Red Soil,Sugarcane,105.40704067317358,57.94245873822648,18.92293109483124,32.35100866212627,85.11740320438359,1200.2273821326548,Sugarcane,98.29191318432628,5016.47276656366
Kerala,Palakkad,Alluvial Soil,Groundnut,38.730539546219326,49.16924883848081,72.20322011541117,24.7404459250565,63.83980150031633,575.880981550946,Groundnut,98.03612624507869,1758.7049404293316
Karnataka,Bengaluru,Alluvial Soil,Rice,77.24051001612666,35.69408403872784,57.41429956733931,23.583114242176986,77.22437680468023,1426.9933588355332,Rice,94.45369521339545,3176.9798099589825
Gujarat,Vadodara,Clay Soil,Sugarcane,85.97578010236302,58.78085986895396,35.70879589933851,27.214721476357767,67.56310260640052,1188.2402294760566,Sugarcane,88.7101588498483,5815.862032645482
Kerala,Kozhikode,Red Soil,Millet,40.661722429149215,31.001059499907914,51.35899822713148,32.23742819679828,59.40142527129868,439.3733268681068,Millet,94.53039072002359,1317.647773023495
